1.050039e+03	1.712424e-14	1.050039e+03	1.712424e-14	1.050039e+03	1.773277e-14	1.050039e+03	1.773197e-14	1.050039e+03	1.793342e-14
1.099526e+03	1.706763e-14	1.099526e+03	1.706763e-14	1.099526e+03	1.767360e-14	1.099526e+03	1.767284e-14	1.099526e+03	1.787371e-14
1.151345e+03	1.701113e-14	1.151345e+03	1.701113e-14	1.151345e+03	1.761463e-14	1.151345e+03	1.761390e-14	1.151345e+03	1.781365e-14
1.205606e+03	1.695327e-14	1.205606e+03	1.695327e-14	1.205606e+03	1.755396e-14	1.205606e+03	1.755324e-14	1.205606e+03	1.775294e-14
1.262425e+03	1.689629e-14	1.262425e+03	1.689629e-14	1.262425e+03	1.749399e-14	1.262425e+03	1.749327e-14	1.262425e+03	1.769234e-14
1.321921e+03	1.683865e-14	1.321921e+03	1.683865e-14	1.321921e+03	1.743394e-14	1.321921e+03	1.743323e-14	1.321921e+03	1.763129e-14
1.384221e+03	1.677920e-14	1.384221e+03	1.677920e-14	1.384221e+03	1.737314e-14	1.384221e+03	1.737245e-14	1.384221e+03	1.756874e-14
1.449458e+03	1.672073e-14	1.449458e+03	1.672073e-14	1.449458e+03	1.731203e-14	1.449458e+03	1.731139e-14	1.449458e+03	1.750662e-14
1.517768e+03	1.666194e-14	1.517768e+03	1.666194e-14	1.517768e+03	1.725057e-14	1.517768e+03	1.724995e-14	1.517768e+03	1.744430e-14
1.589299e+03	1.660278e-14	1.589299e+03	1.660278e-14	1.589299e+03	1.718821e-14	1.589299e+03	1.718758e-14	1.589299e+03	1.738175e-14
1.664200e+03	1.654270e-14	1.664200e+03	1.654270e-14	1.664200e+03	1.712577e-14	1.664200e+03	1.712515e-14	1.664200e+03	1.731840e-14
1.742631e+03	1.648184e-14	1.742631e+03	1.648184e-14	1.742631e+03	1.706339e-14	1.742631e+03	1.706281e-14	1.742631e+03	1.725428e-14
1.824759e+03	1.642144e-14	1.824759e+03	1.642144e-14	1.824759e+03	1.700095e-14	1.824759e+03	1.700039e-14	1.824759e+03	1.719118e-14
1.910757e+03	1.636067e-14	1.910757e+03	1.636067e-14	1.910757e+03	1.693694e-14	1.910757e+03	1.693637e-14	1.910757e+03	1.712707e-14
2.000808e+03	1.629878e-14	2.000808e+03	1.629878e-14	2.000808e+03	1.687395e-14	2.000808e+03	1.687341e-14	2.000808e+03	1.706201e-14
2.095104e+03	1.623633e-14	2.095104e+03	1.623633e-14	2.095104e+03	1.681002e-14	2.095104e+03	1.680951e-14	2.095104e+03	1.699705e-14
2.193843e+03	1.617489e-14	2.193843e+03	1.617489e-14	2.193843e+03	1.674551e-14	2.193843e+03	1.674499e-14	2.193843e+03	1.693323e-14
2.297235e+03	1.611203e-14	2.297235e+03	1.611203e-14	2.297235e+03	1.668099e-14	2.297235e+03	1.668049e-14	2.297235e+03	1.686771e-14
2.405501e+03	1.604832e-14	2.405501e+03	1.604832e-14	2.405501e+03	1.661596e-14	2.405501e+03	1.661548e-14	2.405501e+03	1.680130e-14
2.518869e+03	1.598512e-14	2.518869e+03	1.598512e-14	2.518869e+03	1.655074e-14	2.518869e+03	1.655027e-14	2.518869e+03	1.673543e-14
2.637579e+03	1.592183e-14	2.637579e+03	1.592183e-14	2.637579e+03	1.648498e-14	2.637579e+03	1.648453e-14	2.637579e+03	1.666934e-14
2.761884e+03	1.585791e-14	2.761884e+03	1.585791e-14	2.761884e+03	1.641904e-14	2.761884e+03	1.641859e-14	2.761884e+03	1.660251e-14
2.892048e+03	1.579360e-14	2.892048e+03	1.579360e-14	2.892048e+03	1.635162e-14	2.892048e+03	1.635119e-14	2.892048e+03	1.653534e-14
3.028346e+03	1.572787e-14	3.028346e+03	1.572787e-14	3.028346e+03	1.628511e-14	3.028346e+03	1.628469e-14	3.028346e+03	1.646702e-14
3.171068e+03	1.566363e-14	3.171068e+03	1.566363e-14	3.171068e+03	1.621791e-14	3.171068e+03	1.621751e-14	3.171068e+03	1.639904e-14
3.320515e+03	1.559802e-14	3.320515e+03	1.559802e-14	3.320515e+03	1.614999e-14	3.320515e+03	1.614960e-14	3.320515e+03	1.632996e-14
3.477006e+03	1.553252e-14	3.477006e+03	1.553252e-14	3.477006e+03	1.608175e-14	3.477006e+03	1.608138e-14	3.477006e+03	1.626194e-14
3.640873e+03	1.546711e-14	3.640873e+03	1.546711e-14	3.640873e+03	1.601399e-14	3.640873e+03	1.601362e-14	3.640873e+03	1.619226e-14
3.812462e+03	1.540055e-14	3.812462e+03	1.540055e-14	3.812462e+03	1.594518e-14	3.812462e+03	1.594480e-14	3.812462e+03	1.612229e-14
3.992138e+03	1.533361e-14	3.992138e+03	1.533361e-14	3.992138e+03	1.587551e-14	3.992138e+03	1.587513e-14	3.992138e+03	1.605230e-14
4.180281e+03	1.526659e-14	4.180281e+03	1.526659e-14	4.180281e+03	1.580643e-14	4.180281e+03	1.580607e-14	4.180281e+03	1.598108e-14
4.377292e+03	1.519797e-14	4.377292e+03	1.519797e-14	4.377292e+03	1.573561e-14	4.377292e+03	1.573527e-14	4.377292e+03	1.591008e-14
4.583587e+03	1.513050e-14	4.583587e+03	1.513050e-14	4.583587e+03	1.566478e-14	4.583587e+03	1.566446e-14	4.583587e+03	1.583862e-14
4.799605e+03	1.506152e-14	4.799605e+03	1.506152e-14	4.799605e+03	1.559418e-14	4.799605e+03	1.559388e-14	4.799605e+03	1.576652e-14
5.025803e+03	1.499295e-14	5.025803e+03	1.499295e-14	5.025803e+03	1.552214e-14	5.025803e+03	1.552185e-14	5.025803e+03	1.569373e-14
5.262662e+03	1.492304e-14	5.262662e+03	1.492304e-14	5.262662e+03	1.544975e-14	5.262662e+03	1.544947e-14	5.262662e+03	1.562027e-14
5.510684e+03	1.485275e-14	5.510684e+03	1.485275e-14	5.510684e+03	1.537613e-14	5.510684e+03	1.537587e-14	5.510684e+03	1.554608e-14
5.770394e+03	1.478254e-14	5.770394e+03	1.478254e-14	5.770394e+03	1.530386e-14	5.770394e+03	1.530361e-14	5.770394e+03	1.547295e-14
6.042345e+03	1.471131e-14	6.042345e+03	1.471131e-14	6.042345e+03	1.522991e-14	6.042345e+03	1.522967e-14	0.000000e+00	0.000000e+00
6.327112e+03	1.464052e-14	6.327112e+03	1.464052e-14	6.327112e+03	1.515508e-14	6.327112e+03	1.515483e-14	0.000000e+00	0.000000e+00
6.625299e+03	1.456829e-14	6.625299e+03	1.456829e-14	6.625299e+03	1.508020e-14	6.625299e+03	1.507994e-14	0.000000e+00	0.000000e+00
6.937540e+03	1.449487e-14	6.937540e+03	1.449487e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.264496e+03	1.442223e-14	7.264496e+03	1.442223e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.606861e+03	1.434796e-14	7.606861e+03	1.434796e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.965362e+03	1.427288e-14	7.965362e+03	1.427288e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.340758e+03	1.419770e-14	8.340758e+03	1.419770e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.733845e+03	1.412245e-14	8.733845e+03	1.412245e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.145459e+03	1.404699e-14	9.145459e+03	1.404699e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
