E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.601061e+04	2.488186e-14	1.531133e-19	8.406094e-20	2.877258e-14
9.603881e+04	2.496990e-14	1.612584e-19	8.922692e-20	2.875502e-14
9.607876e+04	2.500986e-14	1.729852e-19	9.674665e-20	2.873018e-14
9.610761e+04	2.489327e-14	1.815162e-19	1.022815e-19	2.871347e-14
9.614850e+04	2.493097e-14	1.932728e-19	1.100320e-19	2.868984e-14
9.617802e+04	2.491464e-14	2.015888e-19	1.155951e-19	2.867342e-14
9.621986e+04	2.485252e-14	2.136577e-19	1.237319e-19	2.865061e-14
9.625007e+04	2.483575e-14	2.227172e-19	1.298732e-19	2.863471e-14
9.629288e+04	2.486901e-14	2.362898e-19	1.391022e-19	2.861313e-14
9.632380e+04	2.485113e-14	2.469576e-19	1.463519e-19	2.859757e-14
9.636760e+04	2.488190e-14	2.639174e-19	1.578374e-19	2.857665e-14
9.639924e+04	2.486286e-14	2.775132e-19	1.670332e-19	2.856158e-14
9.644407e+04	2.479696e-14	2.988199e-19	1.814450e-19	2.854174e-14
9.647645e+04	2.477652e-14	3.155254e-19	1.927718e-19	2.852726e-14
9.652232e+04	2.480403e-14	3.405366e-19	2.098204e-19	2.850786e-14
9.655545e+04	2.478234e-14	3.590547e-19	2.225459e-19	2.849404e-14
9.660238e+04	2.480763e-14	3.851423e-19	2.406692e-19	2.847545e-14
9.663629e+04	2.478480e-14	4.033626e-19	2.534992e-19	2.846229e-14
9.668432e+04	2.471450e-14	4.279478e-19	2.710718e-19	2.844335e-14
9.671901e+04	2.478398e-14	4.448413e-19	2.833292e-19	2.843110e-14
9.676816e+04	2.480497e-14	4.670903e-19	2.997631e-19	2.841314e-14
9.680366e+04	2.478000e-14	4.821268e-19	3.110618e-19	2.839987e-14
9.685396e+04	2.479892e-14	5.030102e-19	3.269170e-19	2.838144e-14
9.689028e+04	2.477304e-14	5.181265e-19	3.384730e-19	2.836641e-14
9.694175e+04	2.470078e-14	5.397968e-19	3.551269e-19	2.833818e-14
9.697892e+04	2.476321e-14	5.561363e-19	3.676928e-19	2.832821e-14
9.703159e+04	2.469037e-14	5.802469e-19	3.862572e-19	2.829076e-14
9.706963e+04	2.466310e-14	5.975929e-19	3.997113e-19	2.826279e-14
