E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.587893e+04	4.865051e-14	7.235195e-21	3.818423e-21	9.218357e-14
9.594401e+04	4.842759e-14	1.051861e-20	5.664338e-21	8.992947e-14
9.601061e+04	4.819758e-14	1.467387e-20	8.056121e-21	8.778979e-14
9.607876e+04	4.882878e-14	2.011397e-20	1.124928e-20	8.730698e-14
9.614850e+04	4.857320e-14	2.726560e-20	1.552256e-20	8.531957e-14
9.621986e+04	4.831139e-14	3.692239e-20	2.138223e-20	8.342311e-14
9.629288e+04	4.846228e-14	5.011292e-20	2.950114e-20	8.232177e-14
9.636760e+04	4.859724e-14	6.814638e-20	4.075534e-20	8.125869e-14
9.644407e+04	4.830631e-14	9.282619e-20	5.636455e-20	7.955517e-14
9.652232e+04	4.841452e-14	1.262231e-19	7.777190e-20	7.857634e-14
9.660238e+04	4.850769e-14	1.706232e-19	1.066197e-19	7.762673e-14
9.668432e+04	4.819029e-14	2.284263e-19	1.446904e-19	7.607921e-14
9.676816e+04	4.865004e-14	3.017988e-19	1.936845e-19	7.580641e-14
9.685396e+04	4.869981e-14	3.931413e-19	2.555109e-19	7.493187e-14
9.694175e+04	4.835272e-14	5.050010e-19	3.322351e-19	7.349666e-14
9.703159e+04	4.837932e-14	6.397294e-19	4.258534e-19	7.267683e-14
9.712352e+04	4.876706e-14	8.015826e-19	5.396956e-19	7.243125e-14
9.721759e+04	4.839299e-14	9.938635e-19	6.765471e-19	7.109043e-14
9.731385e+04	4.838064e-14	1.222497e-18	8.410684e-19	7.032152e-14
9.741236e+04	4.835590e-14	1.492585e-18	1.037487e-18	6.956741e-14
9.751316e+04	4.867631e-14	1.815779e-18	1.274740e-18	6.933605e-14
9.761631e+04	4.862339e-14	2.194343e-18	1.555388e-18	6.859793e-14
9.772186e+04	4.855897e-14	2.639437e-18	1.888373e-18	6.787237e-14
9.782987e+04	4.848334e-14	3.160057e-18	2.281316e-18	6.715864e-14
9.794040e+04	4.839679e-14	3.750687e-18	2.731447e-18	6.645607e-14
9.805350e+04	4.863678e-14	4.429680e-18	3.253326e-18	6.622312e-14
9.816923e+04	4.852503e-14	5.170722e-18	3.828832e-18	6.553159e-14
9.828766e+04	4.840325e-14	5.958635e-18	4.447468e-18	6.484978e-14
9.840885e+04	4.859733e-14	6.775566e-18	5.096332e-18	6.461008e-14
9.853286e+04	4.845213e-14	7.557766e-18	5.727311e-18	6.393749e-14
9.865976e+04	4.829777e-14	8.249700e-18	6.297142e-18	6.327347e-14
9.878962e+04	4.844861e-14	8.797505e-18	6.762689e-18	6.302625e-14
9.892250e+04	4.858353e-14	9.141456e-18	7.075214e-18	6.277183e-14
9.905847e+04	4.870281e-14	9.240283e-18	7.199246e-18	6.251041e-14
9.919762e+04	4.850218e-14	9.135660e-18	7.163666e-18	6.185372e-14
9.934000e+04	4.859425e-14	8.923199e-18	7.040910e-18	6.158525e-14
9.948570e+04	4.867157e-14	8.714945e-18	6.918432e-18	6.131015e-14
9.963480e+04	4.844040e-14	8.705851e-18	6.952064e-18	6.066040e-14
